"MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","1stFlrSF","2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MoSold","YrSold","MSZoningRL","MSZoningRM","LotShapeReg","LandContourLvl","LotConfigCulDSac","LotConfigInside","Condition1Feedr","Condition1Norm","BldgTypeTwnhsE","HouseStyle1Story","HouseStyle2Story","RoofStyleGable","RoofStyleHip","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ExterQualGd","ExterQualTA","ExterCondGd","ExterCondTA","FoundationCBlock","FoundationPConc","BsmtQualGd","BsmtQualTA","BsmtCondTA","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType2Unf","HeatingQCGd","HeatingQCTA","CentralAirY","ElectricalSBrkr","KitchenQualGd","KitchenQualTA","FunctionalTyp","FireplaceQuGd","FireplaceQuTA","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageFinishRFn","GarageFinishUnf","GarageQualTA","PavedDriveY","FenceMnPrv","SaleTypeNew","SaleTypeWD","SaleConditionNormal","SaleConditionPartial","freq_Neighborhood","freq_Exterior1st","freq_Exterior2nd","SalePrice"
-1.16863167514296,0.131316565775592,0.625492482784878,-0.784321800042986,-0.529471068243738,-0.221230553738253,-0.921994675658533,-0.686528035572754,1.11489087479735,-0.376849960049254,-0.0423026229016277,-0.283936415824471,-0.858725774457533,-0.978674061323401,1.09990336476273,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.957989823243631,-0.939627955509701,-0.550849859875823,-1.01845366000904,-0.398277191888112,-0.904277262305097,-1.08896500342455,-1.55191763550789,0.157618523517916,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,-0.0626889386177305,-0.40285114561636,-0.458390458576649,129500
0.636818336793511,1.2685190642891,0.854223310718268,2.07836695810078,-0.529471068243738,1.11882337106348,1.04025881940909,1.68385581439847,1.33070171389239,-0.227402920562579,0.342405570761874,0.128297298435664,1.29389679508898,2.01717239464455,1.09990336476273,2.62860900886957,-0.756191470389888,1.68426563314225,-0.251299832329262,2.25335691309661,1.10544468171618,1.68047165416834,1.36065786361782,1.05536372650065,0.431363264608462,0.28986459658169,-1.36333509680806,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0.0714056232198223,-1.51395266771179,-1.39437198337116,345000
-1.16863167514296,-0.0203104340262089,1.18405063718575,-0.784321800042986,0.826996354563375,-0.321734598098383,-1.06557419968787,-0.686528035572754,0.718455746459719,-0.233510086960578,-0.407062984301096,-0.655527369523747,-0.858725774457533,-1.27732542141989,1.09990336476273,-1.03562675850878,-0.756191470389888,-1.15182977103556,-1.664679814158,-0.939627955509701,-0.675071950495224,-1.01845366000904,-0.558180378752288,1.03636327759298,-1.08896500342455,1.02657748941752,0.157618523517916,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,-0.0626889386177305,-0.40285114561636,-0.850062727413735,144000
-1.16863167514296,1.7234000636945,0.452364729045239,0.647022579028896,-0.529471068243738,1.15232471918352,1.0881186607522,1.71207079283663,-1.01037673629076,0.922788207447604,1.25145678393711,1.03405024807765,-0.858725774457533,0.0806049815188488,-0.821471812821001,0.796491125180392,-0.756191470389888,0.266217931053347,0.455390158585107,0.656864478793452,1.14685204525598,1.68047165416834,1.88034322092639,1.08837938880398,0.64547432238441,0.658221042999606,-0.60285828664507,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0.745336059286194,1.27819364428968,1.2954949217306,279500
-1.16863167514296,-0.0203104340262089,0.537033046567544,-0.0686496105070449,-0.529471068243738,-0.388737294338469,-1.1612938823741,1.55896366845395,0.709072666499065,0.353052851530344,0.564681415989674,0.334414155565731,-0.858725774457533,-0.48169953241283,1.09990336476273,-1.03562675850878,1.23238772066244,-1.15182977103556,-0.957989823243631,0.656864478793452,-0.757886677574824,-1.01845366000904,-0.558180378752288,-0.904277262305097,0.532091332688754,-0.446848296254142,0.157618523517916,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1.46463907395315,-0.37982313479573,-0.34031278929488,157000
0.158967790050443,-1.30913993234152,-0.979414431443886,0.647022579028896,-0.529471068243738,-1.42727908605981,0.800959612693526,-0.686528035572754,-1.01037673629076,0.606690536480752,-0.635038210175763,-0.823904520418732,-0.858725774457533,-1.41265181896362,-0.821471812821001,-1.03562675850878,-0.756191470389888,-1.15182977103556,-0.957989823243631,-0.939627955509701,0.525741592158978,0.331008997079651,0.561141929296942,0.621887759197806,1.23619922294661,0.28986459658169,-0.60285828664507,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,-0.536488310926974,-0.492084687546304,-0.501589605874857,132000
-1.16863167514296,-0.0203104340262089,0.638445471659559,-0.0686496105070449,2.00202188296329,-0.053723813138036,-0.682695468942969,1.4907795231863,0.345478318023727,0.245515995747767,-0.144891474545228,-0.388446371552392,-0.858725774457533,-1.06266975635054,1.09990336476273,-1.03562675850878,-0.756191470389888,-1.15182977103556,-0.957989823243631,0.656864478793452,-0.343813042176823,0.331008997079651,0.0814323687044148,-0.904277262305097,-1.08896500342455,-1.18356118908997,1.67857214384389,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1.46463907395315,-0.492084687546304,-0.501589605874857,149000
1.31403793328973,0.282943565577393,0.496278520595987,-1.49999398957893,-0.529471068243738,-0.154227857498166,-0.826274992972307,-0.686528035572754,-1.01037673629076,-3.02804539443592,-0.186211984235012,0.459245491574082,-0.858725774457533,-0.381371341130414,-0.821471812821001,0.796491125180392,-0.756191470389888,-1.15182977103556,-0.251299832329262,-0.939627955509701,-0.468035132796223,0.331008997079651,0.261323453926612,-0.904277262305097,-1.08896500342455,1.39493393583544,-1.36333509680806,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,-0.0626889386177305,-0.37982313479573,-0.34031278929488,90000
-1.16863167514296,-0.17193743382801,1.4137292447929,-0.784321800042986,-0.529471068243738,1.08532202294344,0.944539136722864,-0.686528035572754,0.504990677354843,0.296223013545467,0.16857446103244,-0.0691103957170767,-0.858725774457533,-0.806016243767616,1.09990336476273,-1.03562675850878,1.23238772066244,0.266217931053347,-0.251299832329262,-0.939627955509701,1.06403731817638,0.331008997079651,0.561141929296942,-0.904277262305097,1.19062500603067,-0.078491849836226,0.157618523517916,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,-0.32998331873955,1.27819364428968,1.2954949217306,159000
-1.16863167514296,0.131316565775592,-0.524480188040457,-0.784321800042986,0.826996354563375,-0.455739990578556,-0.921994675658533,-0.686528035572754,0.171891338751629,0.358215053863645,-0.0736492164593945,0.584076827582433,-0.858725774457533,-0.281043149847999,-0.821471812821001,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.251299832329262,-0.939627955509701,-0.840701404654424,-1.01845366000904,-0.848004904943606,-0.904277262305097,-1.08896500342455,-0.446848296254142,0.918095333680902,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1.46463907395315,-1.42471912578185,-0.850062727413735,139000
0.636818336793511,2.4815350627035,1.57801105491081,1.36269476856484,-0.529471068243738,1.11882337106348,1.04025881940909,1.80251868732232,-1.01037673629076,0.785199335635372,0.293960835263507,0.0586239946170496,1.31357664543088,2.13849950968375,-0.821471812821001,2.62860900886957,1.23238772066244,1.68426563314225,1.86877014041385,0.656864478793452,1.10544468171618,1.68047165416834,1.94530389058996,1.24656850876084,1.39164206964537,1.76329038225336,-1.36333509680806,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0.0714056232198223,1.27819364428968,1.2954949217306,325300
0.158967790050443,-0.854258932936113,-0.559548035969471,0.647022579028896,2.00202188296329,-1.39377773793977,-1.63989229580522,-0.686528035572754,-1.01037673629076,0.462547435509305,-1.19072782324526,-0.0865287216717302,-0.858725774457533,-0.820015526272139,-0.821471812821001,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.251299832329262,0.656864478793452,-2.00010758376883,-1.01845366000904,-0.917962549196683,-0.904277262305097,-1.08896500342455,-0.078491849836226,-0.60285828664507,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.747437425939541,-0.492084687546304,-0.501589605874857,139400
-1.16863167514296,0.510384065280094,0.164871561338906,1.36269476856484,-0.529471068243738,1.01831932670335,0.848819454036639,1.67649474533639,-1.01037673629076,0.295069377087096,2.05791914546875,1.90786960013611,-0.858725774457533,0.782902320495759,-0.821471812821001,0.796491125180392,-0.756191470389888,0.266217931053347,0.455390158585107,0.656864478793452,0.981222591096778,0.331008997079651,0.351268996537711,1.11429641713892,1.40725765702382,1.02657748941752,0.157618523517916,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.745336059286194,1.27819364428968,1.2954949217306,230000
1.79645745761156,-1.83983443164782,-1.5784111852584,-0.784321800042986,2.00202188296329,0.147284275582224,-0.395536420884292,-0.686528035572754,0.960070055446557,-0.161723242370346,-0.0423026229016277,-0.225875329308959,-0.858725774457533,-0.932009786308324,1.09990336476273,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.251299832329262,0.656864478793452,-0.0953688609380228,0.331008997079651,0.54115403093892,0.905527652439535,1.22741595938986,-0.078491849836226,-0.60285828664507,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,-2.03790977969341,-1.31245757303127,-1.26477454147653,129900
-1.16863167514296,-0.0203104340262089,-0.30775456930799,-0.784321800042986,-0.529471068243738,-0.120726509378123,0.800959612693526,-0.686528035572754,-0.569371978140028,-0.151073075592855,0.0146911835670391,-0.225875329308959,-0.858725774457533,-0.932009786308324,1.09990336476273,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.251299832329262,0.656864478793452,-0.426627769256423,-1.01845366000904,-0.967932295091737,1.45205982469245,1.12969984002722,-0.446848296254142,1.67857214384389,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,-0.0626889386177305,-1.03899994453628,-0.850062727413735,154000
-1.16863167514296,-0.0203104340262089,1.58274995327959,1.36269476856484,-0.529471068243738,1.18582606730357,1.0881186607522,-0.686528035572754,-1.01037673629076,0.948210561912253,1.45663448722431,1.34177400660986,-0.858725774457533,0.327925639098757,-0.821471812821001,0.796491125180392,-0.756191470389888,0.266217931053347,0.455390158585107,0.656864478793452,1.18825940879578,1.68047165416834,2.13019195040166,-0.904277262305097,0.899608503522053,0.28986459658169,0.918095333680902,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0714056232198223,1.27819364428968,1.2954949217306,256300
-1.16863167514296,-0.626818433233412,-0.638213748891314,-0.784321800042986,2.00202188296329,-0.690249427418859,0.753099771350413,-0.686528035572754,-0.461466558592509,-0.218369643844818,-0.441259268182296,-0.690364021433054,-0.858725774457533,-1.30532398642894,-0.821471812821001,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.957989823243631,-0.939627955509701,1.10544468171618,0.331008997079651,0.561141929296942,1.2161280469705,0.630791151756424,-0.446848296254142,1.67857214384389,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1.46463907395315,-0.492084687546304,-0.501589605874857,134800
-1.16863167514296,2.2540945630008,0.713320065886373,1.36269476856484,-0.529471068243738,1.18582606730357,1.13597850209532,1.53467663055925,1.84677111172835,0.316578165086313,1.84989175185811,1.64369165649053,-0.858725774457533,0.570579869177158,1.09990336476273,0.796491125180392,-0.756191470389888,0.266217931053347,0.455390158585107,0.656864478793452,1.22966677233558,1.68047165416834,1.54054894884002,-0.904277262305097,0.844902209532373,-0.446848296254142,1.67857214384389,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0714056232198223,1.27819364428968,1.2954949217306,306000
-1.16863167514296,-1.61239393194512,2.24335238588832,-0.784321800042986,0.826996354563375,-0.489241338698599,0.609520247321075,-0.686528035572754,1.985171541148,-0.143220949948028,1.22295988070278,1.34177400660986,-0.858725774457533,0.327925639098757,1.09990336476273,-1.03562675850878,-0.756191470389888,-1.15182977103556,-0.251299832329262,2.25335691309661,-0.882108768194224,-1.01845366000904,-0.723080540205969,1.31779404260743,0.532091332688754,2.13164682867127,-1.36333509680806,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1.46463907395315,-0.37982313479573,-0.34031278929488,207500
-0.509225075819741,-0.626818433233412,-0.9149654136284,-1.49999398957893,0.826996354563375,-1.4942817822999,-1.63989229580522,-0.686528035572754,-1.01037673629076,0.353052851530344,-1.52414159108697,-1.79352466522778,-0.858725774457533,-2.19194521171541,-0.821471812821001,-1.03562675850878,-0.756191470389888,-2.56987747312446,-1.664679814158,-0.939627955509701,-2.41418121916683,-1.01845366000904,-1.1178415327769,0.629810186978613,-1.08896500342455,-0.446848296254142,0.157618523517916,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,-0.536488310926974,-0.37982313479573,-0.34031278929488,68500
0.893842579408379,-1.38495343224242,-0.227509223596552,-1.49999398957893,-2.13383150663828,-1.7287912191402,-1.63989229580522,-0.686528035572754,-1.01037673629076,0.472618754414939,-1.15653153936406,-1.41903065720273,1.13015064253079,-0.332373852364583,-0.821471812821001,-1.03562675850878,-0.756191470389888,0.266217931053347,-0.251299832329262,-0.939627955509701,-2.41418121916683,-1.01845366000904,-1.06787178688185,-0.904277262305097,0.882040575717994,0.28986459658169,0.157618523517916,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,-0.747437425939541,-1.42471912578185,-1.49229005058043,40000
-1.16863167514296,-0.0203104340262089,-0.213608455048114,-0.784321800042986,0.826996354563375,-0.187729205618209,1.04025881940909,-0.686528035572754,-1.01037673629076,0.816894758766416,0.493439157903841,0.261837797421341,-0.858725774457533,-0.540029876181676,-0.821471812821001,-1.03562675850878,1.23238772066244,0.266217931053347,-0.251299832329262,-0.939627955509701,-0.509442496336023,-1.01845366000904,-0.962935320502232,-0.904277262305097,0.971715376646231,-0.078491849836226,0.157618523517916,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,-0.0626889386177305,-0.40285114561636,-0.458390458576649,149350
-1.16863167514296,1.2685190642891,0.577787572539101,1.36269476856484,-0.529471068243738,1.18582606730357,1.0881186607522,-0.686528035572754,-1.01037673629076,0.819526964336936,0.510537299844441,0.279256123375995,-0.858725774457533,-0.526030593677153,-0.821471812821001,0.796491125180392,-0.756191470389888,0.266217931053347,0.455390158585107,-0.939627955509701,1.18825940879578,0.331008997079651,0.101420267062437,-0.904277262305097,0.60004053364603,-1.92027408192581,0.157618523517916,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.745336059286194,1.27819364428968,1.2954949217306,179900
